Brand,Model,Year,OS,CPU,RAM,Storage,Battery,Resolution,Refresh_Rate,Price
Samsung,SM-J250M Galaxy J2 2018 LTE LATAM,2018-02-12, Android," Qualcomm Snapdragon 425 MSM8917, 2016, 64 bit, quad-core, 512 Kbyte L2, 28 nm, Qualcomm Adreno 308 GPU",16.0,,,540x960,,
Samsung,SM-A125M Galaxy A12 2020 Standard Edition TD-LTE LATAM 64GB,2021-02-01, Android," MediaTek Helio G35 MT6765V/CB, 2020, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",64.0,,5000.0,720x1600,,4889.0
Samsung,SM-A315G/L Galaxy A31 2020 Standard Edition TD-LTE LATAM 128GB,2020-05-01, Android," MediaTek Helio P65 MT6768, 2019, 64 bit, octa-core, 12 nm, ARM Mali-G52 2EEMC2 GPU",128.0,,5000.0,1080x2400,,
Samsung,SM-A315G Galaxy A31 2020 Standard Edition Global TD-LTE 128GB,2020-05-01, Android," MediaTek Helio P65 MT6768, 2019, 64 bit, octa-core, 12 nm, ARM Mali-G52 2EEMC2 GPU",128.0,,5000.0,1080x2400,,7999.0
Samsung,SM-A115M Galaxy A11 2020 LTE LATAM 64GB,2020-04-01, Android," Qualcomm Snapdragon 450 SDM450, 2017, 64 bit, octa-core, 14 nm, Qualcomm Adreno 506 GPU",64.0,,4000.0,720x1560,,5499.0
Samsung,SM-A715F Galaxy A71 2019 Premium Edition Global TD-LTE 128GB,2020-02-01, Android," Qualcomm Snapdragon 730 SM7150-AA, 2019, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 618 GPU",128.0,,4500.0,1080x2400,,389.95
Motorola,Moto One 5G UW Ace 2021 TD-LTE US 64GB XT2113-1,2021-07-11, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",64.0,,5000.0,1080x2400,60.0,299.99
Samsung,SM-A515F Galaxy A51 2019 Global TD-LTE 128GB,2020-01-01, Android," Samsung Exynos 9 Octa 9611, 2019, 64 bit, octa-core, 10 nm, ARM Mali-G72 GPU",128.0,,4000.0,1080x2400,,
Samsung,SM-A307G Galaxy A30s 2019 TD-LTE LATAM,2019-10-01, Android," Samsung Exynos 7 Octa 7904, 2019, 64 bit, octa-core, 14 nm, ARM Mali-G71 GPU",64.0,,4000.0,720x1560,,6799.0
Samsung,SM-A207M Galaxy A20s 2019 TD-LTE LATAM 32GB,2019-10-01, Android," Qualcomm Snapdragon 450 SDM450, 2017, 64 bit, octa-core, 14 nm, Qualcomm Adreno 506 GPU",32.0,,4000.0,720x1560,,5299.0
Samsung,SM-A205G Galaxy A20 2019 TD-LTE APAC LATAM 32GB ,2019-04-01, Android," Samsung Exynos 7 Octa 7884 (S5E7884A), 2018, 64 bit, octa-core, 14 nm, ARM Mali-G71 GPU",32.0,,4000.0,720x1560,,
Samsung,SM-A505G Galaxy A50 2019 TD-LTE LATAM 64GB,2019-03-01, Android," Samsung Exynos 9 Octa 9610, 2018, 64 bit, octa-core, 10 nm, ARM Mali-G72 GPU",64.0,,4000.0,1080x2340,,
Samsung,SM-A505G Galaxy A50 2019 TD-LTE LATAM 128GB,2019-03-01, Android," Samsung Exynos 9 Octa 9610, 2018, 64 bit, octa-core, 10 nm, ARM Mali-G72 GPU",128.0,,4000.0,1080x2340,,
Samsung,SM-A305G Galaxy A30 2019 TD-LTE LATAM 32GB,2019-04-01, Android," Samsung Exynos 7 Octa 7904, 2019, 64 bit, octa-core, 14 nm, ARM Mali-G71 GPU",32.0,,4000.0,1080x2340,,
Samsung,SM-A750G/DS Galaxy A7 2018 Duos TD-LTE LATAM 64GB,2018-11-01, Android," Samsung Exynos 7 Octa 7885 (Lassen-O), 2018, 64 bit, octa-core, 14 nm, ARM Mali-G71 GPU",64.0,,3300.0,1080x2220,,
Samsung,SM-A750GN/DS Galaxy A7 2018 Duos TD-LTE APAC 64GB,2018-10-24, Android," Samsung Exynos 7 Octa 7885 (Lassen-O), 2018, 64 bit, octa-core, 14 nm, ARM Mali-G71 GPU",64.0,,3300.0,1080x2220,,
Samsung,SM-A750G Galaxy A7 2018 TD-LTE LATAM 64GB,2018-11-01, Android," Samsung Exynos 7 Octa 7885 (Lassen-O), 2018, 64 bit, octa-core, 14 nm, ARM Mali-G71 GPU",64.0,,3300.0,1080x2220,,
Samsung,SM-A605GN/DS Galaxy A6+ 2018 Duos TD-LTE LATAM 32GB,2018-06-01, Android," Qualcomm Snapdragon 450 SDM450, 2017, 64 bit, octa-core, 14 nm, Qualcomm Adreno 506 GPU",32.0,,3500.0,1080x2220,,
Samsung,SM-A605GN Galaxy A6+ 2018 TD-LTE LATAM 32GB,2018-06-01, Android," Qualcomm Snapdragon 450 SDM450, 2017, 64 bit, octa-core, 14 nm, Qualcomm Adreno 506 GPU",32.0,,3500.0,1080x2220,,
Samsung,SM-A730F/DS Galaxy A8+ 2018 Standard Edition Duos Global TD-LTE 64GB,2018-01-06, Android," Samsung Exynos 7 Octa 7885 (Lassen-O), 2018, 64 bit, octa-core, 14 nm, ARM Mali-G71 GPU",64.0,,3500.0,1080x2220,,
Samsung,SM-A730F Galaxy A8+ 2018 Standard Edition Global TD-LTE 64GB,2018-01-06, Android," Samsung Exynos 7 Octa 7885 (Lassen-O), 2018, 64 bit, octa-core, 14 nm, ARM Mali-G71 GPU",64.0,,3500.0,1080x2220,,
Samsung,SM-M127F/DS Galaxy M12 2021 Standard Edition Global Dual SIM TD-LTE 32GB,2021-02-26, Android," Samsung Exynos 8 Octa 850 S5E8380, 2020, 64 bit, octa-core, 8 nm, ARM Mali-G52 GPU",32.0,,5000.0,720x1600,90.0,3499.0
Samsung,SM-M105M Galaxy M10 LTE-A LATAM 16GB,2019-02-01, Android," Samsung Exynos 7 Octa 7870 (Joshua), 2016, 64 bit, octa-core, 14 nm, ARM Mali-T830 GPU",16.0,,3400.0,720x1520,,129.0
Samsung,SM-M205M Galaxy M20 TD-LTE LATAM 32GB,2019-04-11, Android," Samsung Exynos 7 Octa 7904, 2019, 64 bit, octa-core, 14 nm, ARM Mali-G71 GPU",32.0,,5000.0,1080x2340,,
Samsung,SM-M305M Galaxy M30 TD-LTE LATAM 64GB,2019-03-01, Android," Samsung Exynos 7 Octa 7904, 2019, 64 bit, octa-core, 14 nm, ARM Mali-G71 GPU",64.0,,5000.0,1080x2340,,
Samsung,SM-J410G Galaxy J4 Core TD-LTE LATAM,2018-11-01, Android," Qualcomm Snapdragon 425 MSM8917, 2016, 64 bit, quad-core, 512 Kbyte L2, 28 nm, Qualcomm Adreno 308 GPU",16.0,,3300.0,720x1480,,
Samsung,SM-J600G Galaxy J6 2018 TD-LTE APAC LATAM 32GB,2018-06-01, Android," Samsung Exynos 7 Octa 7870 (Joshua), 2016, 64 bit, octa-core, 14 nm, ARM Mali-T830 GPU",32.0,,3000.0,720x1480,,
Samsung,SM-J530GM/DS Galaxy J5 2017 Duos TD-LTE LATAM 16GB,2018-03-01, Android," Samsung Exynos 7 Octa 7870 (Joshua), 2016, 64 bit, octa-core, 14 nm, ARM Mali-T830 GPU",16.0,,3000.0,720x1280,,
Samsung,SM-J530GM Galaxy J5 2017 TD-LTE LATAM 16GB / Galaxy J5 Pro,2018-03-01, Android," Samsung Exynos 7 Octa 7870 (Joshua), 2016, 64 bit, octa-core, 14 nm, ARM Mali-T830 GPU",16.0,,3000.0,720x1280,,
Samsung,SM-J530YM/DS Galaxy J5 Pro 2017 Duos TD-LTE 16GB,2017-07-01, Android," Samsung Exynos 7 Octa 7870 (Joshua), 2016, 64 bit, octa-core, 14 nm, ARM Mali-T830 GPU",16.0,,3000.0,720x1280,,
Samsung,SM-J530Y Galaxy J5 Pro 2017 TD-LTE 32GB,2017-07-01, Android," Samsung Exynos 7 Octa 7870 (Joshua), 2016, 64 bit, octa-core, 14 nm, ARM Mali-T830 GPU",32.0,,3000.0,720x1280,,349.0
Samsung,SM-J530F Galaxy J5 2017 TD-LTE 16GB / Galaxy J5 Pro,2017-07-18, Android," Samsung Exynos 7 Octa 7870 (Joshua), 2016, 64 bit, octa-core, 14 nm, ARM Mali-T830 GPU",16.0,,3000.0,720x1280,,
Lenovo,K13 Note 2021 Global Dual SIM TD-LTE 128GB XT2127-3,2021-06-01, Android," Qualcomm Snapdragon 460 SM4250-AA, 2020, 64 bit, octa-core, 11 nm, Qualcomm Adreno 610 GPU",128.0,,5000.0,720x1600,,12490.0
Lenovo,K13 Pro 2021 Global Dual SIM TD-LTE 128GB XT2129-3,2021-08-01, Android," Qualcomm Snapdragon 662 SM6115 (Bengal), 2020, 64 bit, octa-core, 11 nm, Qualcomm Adreno 610 GPU",128.0,,5000.0,720x1600,90.0,
Samsung,SM-J730GM Galaxy J7 Pro TD-LTE LATAM 16GB,2017-07-01, Android," Samsung Exynos 7 Octa 7870 (Joshua), 2016, 64 bit, octa-core, 14 nm, ARM Mali-T830 GPU",16.0,,3600.0,1080x1920,,
Samsung,SM-J710MN Galaxy J7 Metal 2016 LTE LATAM 16GB,2016-07-01, Android," Samsung Exynos 7 Octa 7870 (Joshua), 2016, 64 bit, octa-core, 14 nm, ARM Mali-T830 GPU",16.0,,3300.0,720x1280,,
Samsung,SM-A326B/DS Galaxy A32 5G 2021 Premium Edition Global Dual SIM TD-LTE 128GB,2021-02-19, Android," MediaTek Dimensity 720 MT6853V/ZA, 2020, 64 bit, octa-core, 7 nm, ARM Mali-G57 GPU",128.0,,5000.0,720x1600,,9990.0
Samsung,SM-A426B/DS Galaxy A42 5G 2020 Standard Edition Global Dual SIM TD-LTE 128GB,2020-11-01, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",128.0,,5000.0,1080x2340,,319.0
Samsung,SM-A426B/DS Galaxy A42 5G 2020 Top Edition Global Dual SIM TD-LTE 128GB,2020-11-01, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",128.0,,5000.0,1080x2340,,13990.0
Samsung,SM-A516B/DS Galaxy A51 5G Global Dual SIM TD-LTE 128GB,2020-06-18, Android," Samsung Exynos 9 Octa 980, 2019, 64 bit, octa-core, 8 nm, ARM Mali-G76 GPU",128.0,,4500.0,1080x2400,,16990.0
Samsung,SM-M127F/DS Galaxy M12 2021 Standard Edition Global Dual SIM TD-LTE 128GB,2021-02-26, Android," Samsung Exynos 8 Octa 850 S5E8380, 2020, 64 bit, octa-core, 8 nm, ARM Mali-G52 GPU",128.0,,5000.0,720x1600,90.0,4990.0
Samsung,SM-M317F/DSN Galaxy M31s Standard Edition Global Dual SIM TD-LTE 128GB,2020-08-01, Android," Samsung Exynos 9 Octa 9611, 2019, 64 bit, octa-core, 10 nm, ARM Mali-G72 GPU",128.0,,6000.0,1080x2400,,
Samsung,SM-A725F Galaxy A72 2021 Premium Edition Global TD-LTE 256GB,2021-05-01, Android," Qualcomm Snapdragon 720G SM7125 (Atoll), 2020, 64 bit, octa-core, 8 nm, Qualcomm Adreno 618 GPU",256.0,,5000.0,1080x2400,90.0,749.0
Samsung,SM-A525F Galaxy A52 2021 Premium Edition Global TD-LTE 128GB,2021-04-01, Android," Qualcomm Snapdragon 720G SM7125 (Atoll), 2020, 64 bit, octa-core, 8 nm, Qualcomm Adreno 618 GPU",128.0,,4500.0,1080x2400,90.0,599.0
Samsung,SM-A125F Galaxy A12 2020 Standard Edition Global TD-LTE 128GB,2021-01-01, Android," MediaTek Helio G35 MT6765V/CB, 2020, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",128.0,,5000.0,720x1600,,299.0
Samsung,SM-A217F Galaxy A21s 2020 Premium Edition Global TD-LTE 128GB,2020-06-02, Android," Samsung Exynos 8 Octa 850 S5E8380, 2020, 64 bit, octa-core, 8 nm, ARM Mali-G52 GPU",128.0,,5000.0,720x1600,,349.0
Samsung,SM-A426B Galaxy A42 5G 2020 Premium Edition Global TD-LTE 128GB,2020-11-06, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",128.0,,5000.0,1080x2340,,
Samsung,SM-F7000 Galaxy Z Flip Thom Browne Edition TD-LTE CN 256GB,2020-04-01, Android," Qualcomm Snapdragon 855+ SM8150-AC (Hana), 2019, 64 bit, octa-core, 64 Kbyte I-Cache, 64 Kbyte D-Cache, 1792 Kbyte L2, 2048 Kbyte L3, 7 nm, Qualcomm Adreno 640 GPU",256.0,,3300.0,1080x2636,,
Samsung,SM-E5260 Galaxy F52 5G 2021 Premium Edition Dual SIM TD-LTE CN 128GB,2021-06-01, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",128.0,,4500.0,1080x2408,120.0,1999.0
Xiaomi,Black Shark 4 5G Premium Edition Global Dual SIM TD-LTE 128GB PRS-H0,2021-04-01, Android," Qualcomm Snapdragon 870 5G SM8250-AC (Kona), 2021, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",128.0,,4500.0,1080x2400,144.0,499.0
Xiaomi,Black Shark 4 Pro 5G Premium Edition Dual SIM TD-LTE CN 256GB KSR-A0,2021-03-26, Android," Qualcomm Snapdragon 888 5G SM8350 (Lahaina), 2021, 64 bit, octa-core, 5 nm, Qualcomm Adreno 660 GPU",256.0,,4500.0,1080x2400,144.0,679.0
Xiaomi,Black Shark 4 Pro 5G Top Edition Dual SIM TD-LTE CN 512GB KSR-A0,2021-03-26, Android," Qualcomm Snapdragon 888 5G SM8350 (Lahaina), 2021, 64 bit, octa-core, 5 nm, Qualcomm Adreno 660 GPU",512.0,,4500.0,1080x2400,144.0,5299.0
Xiaomi,Black Shark 4 Pro 5G Standard Edition Dual SIM TD-LTE CN 256GB KSR-A0,2021-03-26, Android," Qualcomm Snapdragon 888 5G SM8350 (Lahaina), 2021, 64 bit, octa-core, 5 nm, Qualcomm Adreno 660 GPU",256.0,,4500.0,1080x2400,144.0,3999.0
Xiaomi,Black Shark 4 5G Top Edition Dual SIM TD-LTE CN 256GB PRS-A0,2021-03-26, Android," Qualcomm Snapdragon 870 5G SM8250-AC (Kona), 2021, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",256.0,,4500.0,1080x2400,144.0,3299.0
Xiaomi,Black Shark 4 5G Premium Edition Dual SIM TD-LTE CN 256GB PRS-A0,2021-06-03, Android," Qualcomm Snapdragon 870 5G SM8250-AC (Kona), 2021, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",256.0,,4500.0,1080x2400,144.0,2999.0
Xiaomi,Black Shark 4 5G Premium Edition Dual SIM TD-LTE CN 128GB PRS-A0,2021-03-26, Android," Qualcomm Snapdragon 870 5G SM8250-AC (Kona), 2021, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",128.0,,4500.0,1080x2400,144.0,2699.0
Xiaomi,Black Shark 4 5G Standard Edition Dual SIM TD-LTE CN 128GB PRS-A0,2021-03-26, Android," Qualcomm Snapdragon 870 5G SM8250-AC (Kona), 2021, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",128.0,,4500.0,1080x2400,144.0,2499.0
Xiaomi,Black Shark 4 5G Top Edition Dual SIM TD-LTE CN 128GB PRS-A0,2021-03-26, Android," Qualcomm Snapdragon 870 5G SM8250-AC (Kona), 2021, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",128.0,,4500.0,1080x2400,144.0,2999.0
Samsung,SM-G998N Galaxy S21 Ultra 5G UW TD-LTE KR 256GB,2021-01-29, Android," Samsung Exynos 2100 5G S5E9840, 2021, 64 bit, octa-core, 2304 Kbyte L2, 4096 Kbyte L3, 5 nm, ARM Mali-G78 GPU",256.0,,5000.0,1440x3200,120.0,1452000.0
Samsung,SM-G998N Galaxy S21 Ultra 5G UW TD-LTE KR 512GB,2021-01-29, Android," Samsung Exynos 2100 5G S5E9840, 2021, 64 bit, octa-core, 2304 Kbyte L2, 4096 Kbyte L3, 5 nm, ARM Mali-G78 GPU",512.0,,5000.0,1440x3200,120.0,
Samsung,SM-G996N Galaxy S21+ 5G UW TD-LTE KR 256GB,2021-01-29, Android," Samsung Exynos 2100 5G S5E9840, 2021, 64 bit, octa-core, 2304 Kbyte L2, 4096 Kbyte L3, 5 nm, ARM Mali-G78 GPU",236.8,,4800.0,1080x2400,120.0,1199000.0
Samsung,SM-G991N Galaxy S21 5G TD-LTE KR 256GB,2021-01-29, Android," Samsung Exynos 2100 5G S5E9840, 2021, 64 bit, octa-core, 2304 Kbyte L2, 4096 Kbyte L3, 5 nm, ARM Mali-G78 GPU",256.0,,4000.0,1080x2400,120.0,999900.0
Samsung,SM-G781N Galaxy S20 FE 5G Standard TD-LTE KR 128GB,2020-10-01, Android," Qualcomm Snapdragon 865 5G SM8250 (Kona), 2020, 64 bit, octa-core, 32 Kbyte I-Cache, 32 Kbyte D-Cache, 2304 Kbyte L2, 4096 Kbyte L3, 7 nm, Qualcomm Adreno 650 GPU",128.0,,4500.0,1080x2400,120.0,
Samsung,SM-A426N Galaxy A42 5G 2020 Standard Edition TD-LTE KR 128GB,2020-09-01, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",128.0,,5000.0,1080x2340,,449900.0
Samsung,SM-A325N Galaxy A32 4G 2021 Standard Edition TD-LTE KR 64GB,2021-03-01, Android," MediaTek Helio G80 MT6769V/CU, 2020, 64 bit, octa-core, 12 nm, ARM Mali-G52 2EEMC2 GPU",64.0,,5000.0,1080x2400,90.0,374000.0
Samsung,SM-A217N Galaxy A21s 2020 Standard Edition TD-LTE KR 32GB,2020-07-01, Android," Samsung Exynos 8 Octa 850 S5E8380, 2020, 64 bit, octa-core, 8 nm, ARM Mali-G52 GPU",32.0,,5000.0,720x1600,,
Samsung,SM-A315N Galaxy A31 2020 Standard Edition TD-LTE KR 64GB,2020-04-01, Android," MediaTek Helio P65 MT6768, 2019, 64 bit, octa-core, 12 nm, ARM Mali-G52 2EEMC2 GPU",64.0,,5000.0,1080x2400,,
Samsung,SM-M127N Galaxy M12 2021 Standard Edition TD-LTE KR 32GB,2021-04-01, Android," Samsung Exynos 8 Octa 850 S5E8380, 2020, 64 bit, octa-core, 8 nm, ARM Mali-G52 GPU",32.0,,5000.0,720x1600,90.0,198000.0
Samsung,SM-A826S Galaxy Quantum 2 5G TD-LTE KR 128GB,2021-04-22, Android," Qualcomm Snapdragon 855+ SM8150-AC (Hana), 2019, 64 bit, octa-core, 64 Kbyte I-Cache, 64 Kbyte D-Cache, 1792 Kbyte L2, 2048 Kbyte L3, 7 nm, Qualcomm Adreno 640 GPU",128.0,,4500.0,1440x3200,120.0,
OnePlus,Nord CE 5G Top Edition Global Dual SIM TD-LTE 256GB EB2103,2021-06-11, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",256.0,,4500.0,1080x2400,90.0,369.0
OnePlus,Nord CE 5G Premium Edition Global Dual SIM TD-LTE 128GB EB2103,2021-06-11, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",128.0,,4500.0,1080x2400,90.0,299.0
OnePlus,Nord CE 5G Top Edition Dual SIM TD-LTE IN 256GB EB2101,2021-06-21, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",256.0,,4500.0,1080x2400,90.0,27999.0
OnePlus,Nord CE 5G Premium Edition Dual SIM TD-LTE IN 128GB EB2101,2021-06-21, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",128.0,,4500.0,1080x2400,90.0,24999.0
OnePlus,Nord CE 5G Standard Edition Dual SIM TD-LTE IN 128GB EB2101,2021-06-21, Android," Qualcomm Snapdragon 750G 5G SM7225-2-AB, 2020, 64 bit, octa-core, 1024 Kbyte L3, 8 nm, Qualcomm Adreno 619 GPU",128.0,,4500.0,1080x2400,90.0,22999.0
OnePlus,Nord 2 5G Top Edition Global Dual SIM TD-LTE 256GB DN2103,2021-07-28, Android," MediaTek Dimensity 1200 MT6893, 2021, 64 bit, octa-core, 6 nm, ARM Mali-G77 GPU",256.0,,4500.0,1080x2400,90.0,539.0
LG,LMK920TM K Series K92 5G TD-LTE US K920TM0,2020-11-19, Android," Qualcomm Snapdragon 690 5G SM6350, 2020, 64 bit, octa-core, 8 nm, Qualcomm Adreno 619L GPU",128.0,,4000.0,1080x2400,,359.0
LG,LMK920AM K Series K92 5G TD-LTE US K920AM4,2020-11-06, Android," Qualcomm Snapdragon 690 5G SM6350, 2020, 64 bit, octa-core, 8 nm, Qualcomm Adreno 619L GPU",128.0,,4000.0,1080x2400,,
Oppo,A72 5G 2020 Top Edition Dual SIM TD-LTE CN 128GB PDYM20,2020-07-01, Android," MediaTek Dimensity 720 MT6853V/ZA, 2020, 64 bit, octa-core, 7 nm, ARM Mali-G57 GPU",128.0,,4040.0,1080x2400,90.0,1899.0
Oppo,A72 5G 2020 Standard Edition Dual SIM TD-LTE CN 128GB PDYM20,2020-07-01, Android," MediaTek Dimensity 720 MT6853V/ZA, 2020, 64 bit, octa-core, 7 nm, ARM Mali-G57 GPU",128.0,,4040.0,1080x2400,90.0,1399.0
Oppo,A72 5G 2020 Premium Edition Dual SIM TD-LTE CN 256GB PDYM20,2020-07-01, Android," MediaTek Dimensity 720 MT6853V/ZA, 2020, 64 bit, octa-core, 7 nm, ARM Mali-G57 GPU",256.0,,4040.0,1080x2400,90.0,
LG,LMK200QM0 K Series K22 2020 LTE US K200QM0,2020-11-01, Android," Qualcomm Snapdragon 215 QM215, 2019, 64 bit, quad-core, 28 nm, Qualcomm Adreno 308 GPU",32.0,,3000.0,720x1520,,90.0
LG,LMK200TM K Series K22 2020 TD-LTE US K200TM9,2020-12-01, Android," Qualcomm Snapdragon 215 QM215, 2019, 64 bit, quad-core, 28 nm, Qualcomm Adreno 308 GPU",32.0,,3000.0,720x1520,,89.99
LG,LGL355DL K Series K31 Rebel 2020 TD-LTE US L355DL-A,2020-12-01, Android," MediaTek Helio P22 MT6762, 2018, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,3000.0,720x1520,,119.99
LG,LMK400A Xpression Plus 3 2020 LTE-A US K400AKR,2020-10-01, Android," MediaTek Helio P22 MT6762, 2018, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,3500.0,720x1560,,199.99
LG,LMK300MM Aristo 5 TD-LTE US K300MM,2020-09-01, Android," MediaTek Helio P22 MT6762, 2018, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,3000.0,720x1520,,159.99
LG,LMK300TM Aristo 5 TD-LTE US K300TMS,2020-09-01, Android," MediaTek Helio P22 MT6762, 2018, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,3000.0,720x1520,,
LG,LMK300TM3 Tribute Monarch TD-LTE US K300TM3,2020-07-11, Android," MediaTek Helio P22 MT6762, 2018, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,3000.0,720x1520,,109.99
LG,LMK500QM6 K Series K51 2020 LTE US K500QM6,2020-06-01, Android," MediaTek Helio P22 MT6762, 2018, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,4000.0,720x1560,60.0,
LG,LMK500QM5 K Series K51 2020 LTE US K500QM5,2020-06-01, Android," MediaTek Helio P22 MT6762, 2018, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,4000.0,720x1560,60.0,199.99
LG,LGL555DL Reflect 2020 TD-LTE US L555DL,2020-06-01, Android," MediaTek Helio P22 MT6762, 2018, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,4000.0,720x1560,60.0,169.99
LG,LMK300UM K Series K8X 2020 LTE-A US K300UM,2020-07-26, Android," MediaTek Helio P22 MT6762, 2018, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,3000.0,720x1520,,169.99
Samsung,SM-A125U Galaxy A12 2020 TD-LTE US 32GB / SM-A125A,2021-04-06, Android," MediaTek Helio G35 MT6765V/CB, 2020, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,5000.0,720x1600,,179.99
Samsung,SM-A125U1/DS Galaxy A12 2020 Dual SIM TD-LTE US,2021-01-01, Android," MediaTek Helio G35 MT6765V/CB, 2020, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,5000.0,720x1600,,179.99
Samsung,SM-A125U Galaxy A12 2020 TD-LTE US 32GB / SM-A125T / SM-A125P,2021-04-01, Android," MediaTek Helio G35 MT6765V/CB, 2020, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,5000.0,720x1600,,180.0
Samsung,SM-A125U Galaxy A12 2020 LTE-A US 32GB / SM-A125V,2021-04-08, Android," MediaTek Helio G35 MT6765V/CB, 2020, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,5000.0,720x1600,60.0,179.99
Samsung,SM-A125U Galaxy A12 2020 TD-LTE US 32GB / SM-S127DL,2021-04-01, Android," MediaTek Helio G35 MT6765V/CB, 2020, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,5000.0,720x1600,,
Samsung,SM-A125U Galaxy A12 2020 TD-LTE US 32GB / SM-A125AZ,2021-04-13, Android," MediaTek Helio G35 MT6765V/CB, 2020, 64 bit, octa-core, 12 nm, IMG PowerVR GE8320 GPU",32.0,,5000.0,720x1600,,179.99
Samsung,SM-A025U1/DS Galaxy A02s 2020 Dual SIM TD-LTE US 32GB,2021-03-01, Android," Qualcomm Snapdragon 450 SDM450, 2017, 64 bit, octa-core, 14 nm, Qualcomm Adreno 506 GPU",32.0,,5000.0,720x1600,,109.99
Samsung,SM-A025V Galaxy A02s 2020 LTE-A US 32GB / SM-A025U,2021-04-29, Android," Qualcomm Snapdragon 450 SDM450, 2017, 64 bit, octa-core, 14 nm, Qualcomm Adreno 506 GPU",32.0,,5000.0,720x1600,60.0,149.99
Samsung,SM-A025U Galaxy A02s 2020 TD-LTE US 32GB / SM-A025T,2021-06-24, Android," Qualcomm Snapdragon 450 SDM450, 2017, 64 bit, octa-core, 14 nm, Qualcomm Adreno 506 GPU",32.0,,5000.0,720x1600,60.0,159.99
